(주)경기고속,201701,경기77바1036,8679,1249625,166,0,11,0,11,0,119,127,136,6,83,1.912662749,0,0.126742712,0,0.126742712,0,1.371125706,1.463302224,1.567000807,0.069132389,0.956331375
(주)경기고속,201701,경기77바1037,10563,1329992,715,0,1,0,163,0,357,277,88,111,886,6.768910347,0,0.009467007,0,1.543122219,0,3.37972167,2.622361072,0.833096658,1.05083783,8.387768626
(주)경기고속,201701,경기77바1039,11033,1337013,136,0,12,0,68,0,181,92,58,41,109,1.232665639,0,0.108764615,0,0.61633282,0,1.640532947,0.83386205,0.52569564,0.371612435,0.987945255
(주)경기고속,201701,경기77바1041,8428,1600970,138,0,58,0,279,1,242,214,60,645,4927,1.637399146,0,0.68818225,0,3.310393925,0.011865211,2.871381111,2.539155197,0.711912672,7.653061224,58.45989559
(주)경기고속,201701,경기77바1042,9635,1219938,551,0,20,10,114,5,167,59,16,44,292,5.718733783,0,0.207576544,0.103788272,1.1831863,0.051894136,1.733264141,0.612350804,0.166061235,0.456668396,3.03061754
(주)경기고속,201701,경기77바1050,8494,1056880,825,0,603,71,343,1,165,554,23,36,170,9.712738404,0,7.099128797,0.835884154,4.038144573,0.011773016,1.942547681,6.522251001,0.270779374,0.423828585,2.001412762
(주)경기고속,201701,경기77바1053,11461,1060174,1047,0,11,2,371,3,523,337,46,281,655,9.135328505,0,0.095977663,0.017450484,3.237064829,0.026175726,4.563301632,2.940406596,0.401361138,2.451793037,5.715033592
(주)경기고속,201701,경기77바1054,9466,1433216,206,0,0,0,15,0,122,140,40,8,597,2.176209592,0,0,0,0.158461864,0,1.288823157,1.478977393,0.422564969,0.084512994,6.306782168
(주)경기고속,201701,경기77바1055,12248,1404506,570,0,524,0,406,1,265,375,38,142,235,4.653821032,0,4.27824951,0,3.314826911,0.008164598,2.16361855,3.061724363,0.310254735,1.159372959,1.918680601
(주)경기고속,201701,경기77바1056,14157,1286629,306,0,4,1,71,2,83,82,65,56,151,2.161474889,0,0.028254574,0.007063643,0.501518683,0.014127287,0.586282404,0.579218761,0.459136823,0.395564032,1.066610158
(주)경기고속,201701,경기77바1060,16039,1229128,903,0,5,3,147,5,213,661,111,34,46,5.63002681,0,0.031174013,0.018704408,0.916515992,0.031174013,1.328012968,4.121204564,0.692063096,0.211983291,0.286800923
(주)경기고속,201701,경기77바1062,11684,1527570,511,0,77,23,460,0,265,208,290,81,151,4.373502225,0,0.659020883,0.196850394,3.937007874,0,2.268058884,1.780212256,2.482026703,0.693255734,1.292365628
(주)경기고속,201701,경기77바1063,17155,1364715,1055,0,0,0,120,1,142,587,81,17,44,6.149810551,0,0,0,0.699504518,0.005829204,0.827747013,3.421742932,0.472165549,0.099096473,0.25648499
(주)경기고속,201701,경기77바1065,6170,870555,281,0,103,12,98,1,174,35,23,82,156,4.554294976,0,1.669367909,0.194489465,1.588330632,0.016207455,2.820097245,0.56726094,0.372771475,1.329011345,2.528363047
(주)경기고속,201701,경기77바1070,9904,1239421,237,0,324,0,41,1,113,106,96,59,81,2.392972536,0,3.271405493,0,0.413974152,0.010096931,1.14095315,1.070274637,0.969305331,0.595718901,0.817851373
